,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
1865,203,39,0,6,2,15,1,0,52,6681,45,24,15.3
1866,369,129,0,0,22,53,0,0,45,24677,15,26,0.0
1867,282,40,0,0,18,49,1,0,43,73022,41,21,9.033333333333333
1868,164,129,0,0,56,257,1,0,79,155290,41,14,16.7
1869,305,131,0,0,0,9,0,0,64,6020,44,21,13.05
1870,152,40,1,0,8,36,0,0,66,17468,44,25,13.716666666666667
1871,244,2,0,0,1,1,1,0,42,3256,40,18,17.833333333333332
1872,244,2,0,2,0,5,1,0,37,742873,45,15,14.6
1873,379,73,0,0,12,44,0,0,34,16680,41,19,19.3
1874,369,129,0,0,22,45,0,0,44,23392,33,26,0.0
1875,32,93,0,2,0,0,0,0,49,4,46,17,0.25
1876,317,40,0,0,1,35,1,1,20,15316,25,26,0.0
1877,355,143,0,0,24,117,0,0,52,23898,41,25,5.016666666666667
1878,326,119,0,0,0,5,0,0,120,2296,43,21,10.25
1879,244,2,0,0,0,0,1,0,27,2577,40,15,8.15
1880,493,40,0,0,4,19,0,0,37,26955,40,25,16.416666666666668
1881,485,40,0,0,11,141,0,0,161,86138,41,14,2.1666666666666665
1882,235,66,0,0,0,7,1,0,39,4083,41,16,13.233333333333333
1883,69,129,0,0,4,25,0,0,107,46144,42,14,17.0
1884,331,12,0,0,3,24,0,0,32,9921,46,25,21.15
1885,355,39,0,0,14,35,1,0,19,9022,45,14,23.05
1886,244,2,0,2,2,0,1,0,35,79683,42,21,22.53333333333333
1887,326,119,0,6,0,2,1,0,22,693,41,21,8.5
1888,326,119,0,0,0,3,1,0,36,3719,46,18,15.9
1889,282,40,0,0,6,94,1,0,48,118368,46,21,0.03333333333333333
1890,355,40,0,6,2,9,0,0,51,3993,46,21,17.866666666666667
1891,244,2,1,3,0,0,0,0,28,1301761,46,24,23.5
1892,244,2,1,0,0,13,1,1,25,4409,46,18,14.083333333333336
1893,527,129,0,0,0,18,0,1,56,9745,44,24,15.733333333333333
1894,21,87,0,0,0,4,1,0,102,2957,46,17,14.466666666666667
1895,186,40,0,0,4,16,0,0,36,11480,42,21,7.1
1896,326,119,0,0,0,5,0,0,120,2415,46,25,14.316666666666665
1897,116,129,0,0,4,23,1,0,42,15303,42,18,17.25
1898,244,2,2,2,0,6,0,0,18,97107,44,18,8.6
1899,326,119,0,4,0,5,1,0,44,2134,41,21,11.15
1900,326,119,0,4,0,2,1,0,75,767,45,21,3.4333333333333336
1901,400,40,0,0,5,27,0,0,53,12524,44,25,12.65
1902,244,2,1,2,0,12,0,0,50,667598,44,25,23.88333333333333
1903,244,2,6,0,1,2,1,0,41,7329,44,18,15.416666666666664
1904,80,66,0,3,0,6,0,0,212,2021230,46,17,14.066666666666665
1905,317,40,0,0,1,44,1,0,20,20140,18,26,0.0
1906,355,93,0,4,0,0,1,0,59,415,5,26,0.5
1907,294,72,0,2,0,0,0,0,16,4,44,14,20.433333333333334
1908,228,40,0,0,3,12,0,0,26,9725,41,22,20.2
1909,414,77,0,6,13,34,0,0,37,20583,45,14,11.466666666666667
1910,2,110,0,0,0,4,1,0,84,2680,45,17,13.716666666666667
1911,244,2,0,0,0,3,1,0,38,3550,43,25,22.266666666666666
1912,294,131,0,0,1,7,0,0,19,3677,42,19,0.75
1913,392,40,0,0,0,104,1,0,68,78402,41,25,6.2
1914,355,129,0,0,1,46,0,0,55,21396,46,19,16.566666666666666
1915,244,2,3,0,0,3,1,0,105,6675,44,18,11.833333333333336
1916,326,119,0,4,0,1,1,0,37,475,40,13,20.03333333333333
1917,355,40,0,0,8,13,0,0,59,5701,44,22,19.28333333333333
1918,356,99,0,0,7,54,0,0,43,79272,44,19,20.8
1919,355,93,0,4,0,0,1,0,22,1009,5,2,0.5
1920,282,40,0,0,52,169,1,1,54,147967,41,25,8.066666666666666
1921,243,40,0,0,33,157,0,0,78,121400,41,25,23.05
1922,273,129,0,0,5,37,0,0,41,15959,41,21,9.566666666666666
1923,155,131,0,0,9,56,1,0,43,35995,44,22,5.383333333333334
1924,115,93,0,6,36,140,1,0,85,72361,40,25,1.4833333333333334
1925,485,40,0,0,7,48,0,0,63,40594,42,22,10.666666666666666
1926,493,40,0,0,4,19,0,0,36,27173,41,25,5.583333333333332
1927,355,40,0,2,0,0,0,0,54,4,40,19,20.15
1928,116,129,0,0,6,30,0,0,45,26186,41,21,15.016666666666667
1929,244,2,5,2,0,0,0,0,26,126316,40,15,1.05
1930,244,2,0,0,0,1,1,0,8,2168,46,16,13.916666666666664
1931,213,40,0,0,15,68,0,0,36,60020,42,17,8.583333333333334
1932,326,119,0,7,0,1,0,0,80,5707,42,18,8.45
1933,355,40,0,2,0,0,0,0,69,5070182,43,20,0.5333333333333333
1934,485,40,0,0,39,272,0,0,33,93223,40,15,1.6833333333333331
1935,485,40,0,0,13,97,0,0,172,57326,43,23,5.183333333333334
1936,355,40,0,0,4,31,1,0,84,20988,46,19,8.466666666666667
1937,129,40,0,0,8,41,0,1,12,52507,46,15,14.466666666666667
1938,392,40,0,0,8,107,0,0,132,83168,44,23,5.966666666666668
1939,41,5,0,0,8,37,0,1,54,48373,46,22,9.516666666666667
1940,282,40,0,0,7,19,0,0,28,20880,42,21,21.016666666666666
1941,116,129,0,0,5,25,1,0,20,13665,41,25,19.15
1942,244,2,3,0,1,17,1,1,32,9822,44,18,20.683333333333334
1943,244,2,1,0,0,16,1,0,34,10748,40,25,21.166666666666668
1944,355,40,0,0,3,31,0,0,35,11322,44,25,12.966666666666667
1945,355,40,0,0,1,18,1,0,41,21396,44,16,9.75
1946,355,131,0,0,0,13,1,0,40,5473,41,20,19.133333333333333
1947,355,131,0,0,0,15,1,0,43,5501,40,19,14.45
1948,392,40,0,0,0,99,1,1,98,79414,44,16,4.366666666666666
1949,355,39,0,0,0,3,1,0,99,13468,44,19,15.283333333333333
1950,493,40,0,0,4,19,0,0,36,27073,42,15,19.1
1951,326,119,0,0,0,5,0,0,120,2473,46,25,1.1
1952,369,129,0,0,21,43,0,0,45,24536,34,26,0.0
1953,493,40,0,6,4,14,0,0,43,24899,43,25,12.866666666666667
1954,355,93,0,6,5,12,1,0,36,2727,40,18,14.916666666666664
1955,216,40,0,0,2,8,0,0,37,5136,43,15,18.33333333333333
1956,392,40,0,0,1,15,1,0,36,5043,44,17,7.0
1957,244,2,4,0,0,3,1,0,25,5514,46,17,12.983333333333333
1958,388,40,0,6,13,32,0,0,38,9963,44,25,7.5166666666666675
1959,103,40,0,0,19,67,0,0,89,48948,40,14,15.45
1960,326,119,0,0,4,16,0,0,22,8727,43,16,5.066666666666666
1961,155,105,0,2,0,0,0,0,56,4,46,18,0.7166666666666667
1962,244,2,2,0,0,0,1,0,53,1589,45,21,10.116666666666667
1963,244,2,1,0,0,0,0,1,21,774,45,25,11.45
1964,35,38,0,6,6,43,0,1,50,42369,41,19,5.583333333333332
1965,355,93,0,0,0,2,1,0,78,15529,45,21,5.2
1966,244,2,7,0,1,13,1,0,43,11162,45,25,15.516666666666667
1967,244,2,0,0,0,9,1,0,38,11291,45,25,16.2
1968,164,129,0,0,21,82,1,0,29,123044,45,15,13.15
1969,155,131,0,0,6,23,0,0,43,27162,41,16,10.383333333333333
1970,521,40,0,0,14,56,1,0,75,41224,40,18,16.783333333333335
1971,326,119,0,0,0,5,1,0,120,2695,44,18,7.616666666666667
1972,369,129,0,0,22,40,0,0,55,22296,42,25,13.7
1973,228,40,0,0,1,17,0,0,33,8496,44,17,8.05
1974,414,77,0,6,4,17,1,0,25,12201,40,20,19.15
1975,244,2,0,7,0,1,1,1,52,1033,40,23,18.183333333333334
1976,355,129,0,0,0,11,1,0,65,4423,45,14,6.566666666666666
1977,362,40,0,0,49,121,0,0,56,25875,42,18,7.05
1978,392,40,0,0,1,101,1,1,98,84808,40,25,14.783333333333333
1979,201,40,0,0,5,34,1,0,23,20166,46,16,0.4
1980,244,2,0,0,1,9,1,0,116,8990,41,24,9.066666666666666
1981,282,40,0,0,7,19,0,1,40,20852,44,22,22.316666666666666
1982,355,93,0,6,5,11,1,0,67,2448,40,16,2.6833333333333336
1983,326,119,0,0,0,7,0,0,120,2629,44,25,3.283333333333333
1984,521,40,0,0,23,88,0,0,92,64124,44,15,1.5333333333333332
1985,116,129,0,0,4,25,0,0,36,18485,44,21,3.3833333333333333
1986,244,2,2,3,0,0,0,0,29,54866,40,19,13.233333333333333
1987,228,40,0,0,3,32,0,0,49,16131,44,16,9.45
1988,120,143,0,0,25,123,0,0,48,24376,41,17,5.433333333333334
1989,155,117,0,0,2,28,0,0,57,15730,46,24,10.933333333333335
1990,493,40,0,0,4,19,0,0,35,26853,46,15,7.333333333333332
1991,492,84,0,0,14,40,1,0,34,18656,46,15,20.066666666666666
1992,326,119,0,0,0,3,1,0,28,3713,43,15,14.6
1993,244,2,0,0,0,0,1,0,51,2651,43,15,15.433333333333335
1994,369,129,0,0,23,45,0,0,51,23983,19,26,0.0
1995,82,129,0,0,2,34,1,0,26,36776,46,14,4.883333333333333
1996,117,93,0,6,5,19,0,0,34,20267,45,14,3.216666666666667
1997,244,2,0,0,0,2,0,0,43,1351,40,16,16.183333333333334
1998,244,2,3,3,0,0,0,0,158,49045,45,18,23.05
1999,487,40,0,0,0,4,0,0,39,1762,45,23,10.366666666666667
2000,369,129,0,0,20,43,0,0,91,25393,22,26,0.0
2001,201,40,0,0,0,25,0,0,34,6834,43,21,1.8166666666666669
2002,493,40,0,0,4,19,0,0,36,27195,40,15,20.116666666666667
2003,492,84,0,0,2,14,1,0,45,8775,40,18,4.133333333333334
2004,521,40,0,0,28,105,0,0,76,78271,44,23,2.033333333333333
2005,369,129,0,0,23,53,0,0,58,24880,25,26,0.0
2006,369,129,0,0,22,57,0,0,50,27553,13,26,0.0
2007,244,2,5,0,0,2,0,0,34,5016,45,23,15.516666666666667
2008,227,120,0,0,5,25,1,0,72,8345,40,21,8.666666666666666
2009,493,40,0,0,3,19,0,0,34,26855,41,14,16.283333333333335
2010,116,129,0,0,5,24,1,0,95,15955,45,20,12.516666666666667
2011,485,40,0,0,9,97,0,0,59,48531,45,25,22.25
2012,485,40,0,0,16,160,1,1,139,90681,42,22,10.316666666666666
2013,355,129,0,0,0,16,1,1,73,7111,41,21,16.633333333333333
2014,521,40,0,0,23,88,1,0,100,64643,45,15,2.6833333333333336
2015,116,129,0,0,4,25,0,0,20,17931,42,23,8.216666666666667
2016,477,40,0,0,15,83,0,0,63,100757,42,22,5.9833333333333325
2017,203,40,0,6,1,7,1,0,102,7073,41,18,13.883333333333333
2018,216,40,0,0,3,8,0,0,33,9216,42,25,13.416666666666664
2019,244,2,3,0,1,1,1,0,94,3541,41,23,11.3
2020,244,2,1,0,0,2,0,0,48,3975,46,25,17.433333333333334
2021,244,2,2,0,0,20,1,0,37,7153,45,18,10.566666666666666
2022,343,91,0,0,0,9,1,0,56,10884,44,22,10.95
2023,355,40,0,6,4,178,0,0,60,96805,40,14,14.35
2024,521,40,0,0,26,91,0,0,91,63760,44,24,22.91666666666667
2025,493,40,0,0,4,19,0,0,37,28300,43,15,8.633333333333333
2026,326,119,0,0,0,5,0,0,120,2389,45,25,23.95
2027,369,129,0,0,23,45,0,0,50,24816,46,15,14.333333333333336
2028,336,64,0,0,1,6,0,0,38,1216,42,18,7.916666666666668
2029,392,40,0,0,2,100,1,0,172,56670,44,21,3.083333333333333
2030,244,2,1,0,0,0,0,1,15,888,42,23,10.8
2031,341,68,0,0,7,39,1,0,49,19741,43,21,0.6166666666666667
2032,326,119,0,0,0,11,1,0,71,4249,46,22,15.95
2033,250,131,0,6,0,0,1,0,39,1874,44,20,7.916666666666668
2034,388,40,0,6,65,133,0,0,25,40704,40,19,10.533333333333333
2035,213,40,0,0,15,65,0,1,36,68434,42,20,9.916666666666666
2036,273,129,0,0,5,39,0,0,55,16669,43,21,21.45
2037,244,2,0,0,0,0,0,0,31,1332,40,25,2.2666666666666666
2038,493,40,0,0,4,19,0,0,37,27073,44,23,12.966666666666667
2039,355,40,0,0,4,8,1,0,95,4651,40,16,13.433333333333335
2040,244,2,0,0,0,0,0,0,15,1363,44,15,16.466666666666665
2041,326,119,0,6,7,37,1,0,47,10399,45,15,9.283333333333333
2042,203,39,0,6,2,18,1,0,41,6459,41,21,7.216666666666668
2043,166,40,0,6,0,2,1,1,25,4467,45,22,10.55
2044,244,2,0,0,1,6,1,0,65,15847,40,23,1.6833333333333331
2045,203,39,0,6,1,14,1,0,73,6355,44,18,6.616666666666667
2046,120,143,0,0,25,119,0,0,44,22262,46,14,12.85
2047,116,129,0,0,4,31,0,0,34,20538,41,17,7.133333333333334
2048,355,93,0,0,6,68,1,1,38,51849,45,23,13.05
2049,244,2,2,2,0,11,1,0,22,242154,46,25,15.35
2050,201,40,0,0,0,25,1,0,73,7449,41,17,9.75
2051,216,40,0,0,1,13,1,0,77,10030,41,25,20.133333333333333
2052,120,143,0,0,26,125,0,0,56,25644,44,25,4.333333333333333
2053,341,68,0,0,6,41,1,0,49,27033,46,17,12.916666666666664
2054,326,119,0,0,0,5,0,0,120,2467,46,24,4.633333333333333
2055,244,2,2,0,0,0,1,0,31,32303,44,23,17.516666666666666
2056,369,129,0,0,22,45,0,0,46,23463,24,26,0.0
2057,521,40,0,0,19,68,0,0,55,50873,45,21,2.4166666666666665
2058,379,73,0,0,5,24,0,0,38,8046,41,19,9.533333333333333
2059,493,40,0,0,4,19,0,0,38,26956,45,19,15.633333333333333
2060,493,40,0,0,3,19,0,0,36,28138,41,15,0.7666666666666667
2061,123,148,0,0,4,23,1,0,77,44138,46,16,23.6
2062,244,2,4,0,0,0,1,0,24,1803,44,18,9.183333333333334
2063,493,40,0,0,4,19,0,0,36,27117,45,24,9.65
2064,493,40,0,6,4,14,0,0,38,24890,43,24,16.983333333333334
2065,355,40,0,2,0,0,0,0,64,4,40,20,19.0
2066,326,119,0,0,0,11,1,0,72,4100,44,18,16.033333333333335
2067,355,40,0,0,3,30,0,0,100,9043,45,24,2.6166666666666667
2068,326,119,0,6,0,2,1,0,74,13464,40,0,20.08333333333333
2069,493,40,0,0,4,24,0,0,38,28119,41,24,6.366666666666666
2070,326,119,0,0,0,11,1,0,72,4116,41,21,15.933333333333335
2071,294,134,0,0,27,143,1,0,37,117755,45,19,5.7
2072,326,119,0,0,0,5,0,0,120,2364,46,24,4.433333333333334
2073,282,40,0,0,7,21,0,0,45,19253,46,25,16.85
2074,326,119,0,0,0,21,1,1,74,8746,46,17,15.9
2075,493,40,0,0,4,17,0,0,36,29706,46,19,20.916666666666668
2076,493,40,0,0,4,19,0,0,38,27030,44,21,4.75
2077,256,40,0,0,7,34,0,0,70,53745,45,25,5.6
2078,492,84,0,0,2,28,1,0,50,10002,42,8,20.05
2079,186,40,0,0,1,7,0,0,39,7952,45,23,9.966666666666667
2080,355,120,0,7,0,1,0,0,36,232,46,17,16.666666666666668
2081,282,40,0,0,9,41,0,0,118,41427,46,22,1.0833333333333333
2082,155,131,0,0,11,58,1,0,43,36733,46,20,8.116666666666667
2083,116,129,0,0,4,35,1,0,82,23681,41,21,0.4833333333333333
2084,326,119,0,0,0,3,1,0,36,3521,46,18,15.883333333333333
2085,447,40,0,6,4,19,0,0,50,7963,42,21,3.65
2086,228,40,0,0,8,30,1,0,26,74986,46,21,19.483333333333334
2087,9,40,0,0,1,13,1,0,41,38933,41,21,10.433333333333334
2088,230,40,0,0,1,35,0,0,48,11230,41,25,10.05
2089,276,93,0,0,17,34,1,0,50,31892,41,24,7.616666666666667
2090,282,40,0,0,8,23,1,0,45,32809,43,21,20.683333333333334
2091,411,39,0,0,15,45,0,0,38,10774,45,21,14.966666666666667
2092,326,119,0,0,0,11,1,0,71,4297,46,22,16.166666666666668
2093,216,40,0,3,0,0,0,0,209,49045,45,25,14.566666666666665
2094,244,2,4,0,1,11,1,0,38,4898,42,25,21.15
2095,372,40,0,0,9,50,0,0,63,38112,40,21,4.3
2096,101,40,0,0,7,26,1,0,43,10438,42,21,17.483333333333334
2097,493,40,0,0,4,19,0,0,36,26917,41,17,14.45
2098,355,40,0,2,0,2,0,0,86,1853,41,16,12.033333333333333
2099,186,40,0,0,4,16,0,0,34,11506,43,17,8.283333333333333
2100,501,93,0,0,0,4,1,0,54,5467,42,18,17.883333333333333
2101,116,129,0,0,4,23,1,0,15,21003,41,22,22.63333333333333
2102,392,40,0,0,1,97,1,0,100,78963,46,24,7.15
2103,521,40,0,0,23,77,0,0,98,55399,44,20,0.05
2104,244,2,2,0,0,4,1,1,16,3030,45,15,18.133333333333333
2105,355,40,0,6,7,13,1,0,16,12588,41,25,16.45
2106,369,129,0,0,23,49,0,0,50,25173,11,26,0.0
2107,244,2,0,0,4,24,1,0,31,12134,40,24,14.166666666666664
2108,326,119,0,0,0,5,0,0,120,2401,45,25,9.583333333333334
2109,244,2,2,0,0,23,1,1,27,7830,40,18,22.25
2110,244,2,2,0,2,4,1,0,19,6586,44,19,12.633333333333333
2111,493,40,0,6,3,14,0,0,37,24827,46,19,6.183333333333334
2112,282,40,0,0,2,34,0,0,45,22885,41,16,14.15
2113,326,119,0,0,0,10,0,0,95,2544,45,24,9.933333333333334
2114,493,40,0,0,4,17,0,0,33,29746,40,19,17.15
2115,521,40,0,0,14,58,1,0,102,44730,46,18,23.83333333333333
2116,244,2,6,0,0,0,1,0,37,9133,40,14,8.533333333333333
2117,392,40,0,0,0,99,1,0,99,78013,44,25,2.9166666666666665
2118,493,40,0,0,4,19,0,0,37,26995,45,16,12.35
2119,244,2,3,0,0,0,1,0,55,878,40,19,15.033333333333333
2120,244,2,0,7,0,3,1,0,118,4392,42,23,23.41666666666667
2121,355,40,0,0,1,15,0,0,50,4746,44,16,11.75
2122,10,113,0,0,0,8,0,0,33,3681,46,24,3.033333333333333
2123,493,40,0,0,4,19,0,0,35,26865,43,25,7.25
2124,369,129,0,0,23,45,0,0,53,23653,34,26,0.0
2125,493,40,0,0,4,19,0,0,35,27122,40,25,4.65
2126,493,40,0,0,4,19,1,0,37,27029,42,24,14.5
2127,253,40,0,6,1,83,0,1,39,27905,44,20,18.766666666666666
2128,172,144,0,6,14,55,0,0,36,36824,40,16,2.783333333333333
2129,32,93,0,2,0,0,0,0,34,4,40,15,2.3166666666666664
2130,337,82,0,0,36,124,1,0,72,61067,45,15,23.85
2131,485,40,0,0,40,298,1,0,67,107206,41,19,21.0
2132,493,40,0,0,4,19,0,0,33,26903,44,19,5.933333333333334
2133,521,40,0,0,18,73,0,0,57,62353,44,21,20.133333333333333
2134,244,2,5,0,1,1,1,0,91,13269,40,15,18.65
2135,369,129,0,0,22,45,0,0,53,23841,18,26,0.0
2136,521,40,0,0,9,43,0,0,67,34268,43,17,19.633333333333333
2137,355,129,0,0,1,3,1,0,19,1290,45,23,17.35
2138,355,40,0,0,11,28,0,0,47,16046,45,18,1.9833333333333332
2139,244,2,11,2,0,1,0,0,28,93260,40,18,13.966666666666667
2140,447,40,0,6,4,17,0,0,40,9650,25,3,0.5
2141,211,40,0,0,1,25,1,0,43,20100,45,18,21.466666666666665
2142,326,119,0,0,0,3,1,0,36,3527,46,16,17.883333333333333
2143,326,119,0,0,0,5,0,0,120,2637,45,16,4.966666666666667
2144,156,113,0,0,22,58,0,0,76,118266,40,15,4.9
2145,155,70,0,6,5,44,0,0,38,25041,40,19,22.066666666666666
2146,82,129,0,0,2,37,0,0,117,44966,40,14,19.716666666666665
2147,369,129,0,0,21,51,0,0,50,25283,24,26,0.0
2148,362,40,0,0,16,65,0,0,51,12796,43,21,3.8166666666666655
2149,32,93,0,0,19,130,1,0,38,57699,46,14,16.316666666666666
2150,244,2,9,0,12,24,0,0,99,13159,41,23,12.933333333333335
2151,392,40,0,0,1,93,1,1,99,77020,45,16,6.883333333333333
2152,186,40,0,0,1,7,0,0,40,7966,46,24,10.25
2153,116,129,0,0,4,43,0,0,29,30798,40,18,17.316666666666666
2154,244,2,0,2,0,0,0,0,38,83218,46,18,23.86666666666667
2155,477,40,0,0,4,14,1,0,25,6162,45,22,12.966666666666667
2156,244,2,2,0,0,4,1,0,31,2789,46,18,3.6
2157,244,2,4,0,0,7,1,0,60,7749,41,23,1.3833333333333333
2158,244,2,0,0,0,2,1,0,32,3605,43,15,19.266666666666666
2159,392,40,0,0,3,14,1,0,32,4748,42,19,1.15
2160,101,40,0,0,7,31,0,0,46,16852,40,17,15.716666666666667
2161,244,2,1,7,0,0,0,1,113,3634,45,18,9.033333333333333
2162,116,129,0,0,4,54,0,1,47,30887,40,15,1.3666666666666667
2163,355,143,0,0,24,119,1,0,87,24910,46,25,12.566666666666665
2164,155,131,0,0,9,56,1,0,43,36047,44,20,8.75
2165,32,40,0,0,8,48,1,0,64,32558,45,19,3.0166666666666666
2166,392,40,0,0,0,9,1,0,74,3766,41,22,15.45
2167,253,40,0,6,0,127,0,1,59,71913,40,17,10.7
2168,35,38,0,6,3,26,0,0,48,24302,41,22,1.2666666666666666
2169,392,40,0,0,0,95,1,0,99,84297,41,21,7.2333333333333325
2170,336,64,0,0,16,52,0,0,79,37970,40,22,7.066666666666666
2171,414,77,0,6,8,24,0,0,44,17197,46,12,20.116666666666667
2172,244,2,1,0,0,10,1,0,51,5435,41,15,1.55
2173,156,113,0,0,11,43,0,0,90,30680,40,23,4.466666666666667
2174,355,129,0,0,1,16,1,0,34,15302,44,22,11.1
2175,493,40,0,0,4,19,0,0,63,27210,44,15,20.366666666666667
2176,69,129,0,0,4,28,0,0,28,48673,46,16,3.0
2177,355,131,0,6,2,50,0,0,42,15391,9,26,0.0
2178,355,129,0,0,0,60,0,0,33,24278,40,14,10.233333333333333
2179,273,129,0,0,1,17,0,0,44,13969,42,23,22.95
2180,203,40,0,6,0,1,1,0,58,635,41,19,12.633333333333333
2181,355,40,0,3,0,4,0,0,34,20248,44,19,6.4833333333333325
2182,330,40,0,0,17,103,1,0,57,33119,42,22,6.183333333333334
2183,521,40,0,0,19,75,0,0,100,56111,41,19,6.033333333333332
2184,441,40,0,0,2,16,0,0,25,21067,44,18,15.233333333333333
2185,521,40,0,0,24,84,0,0,70,59602,44,22,1.45
2186,32,40,0,0,9,80,0,1,46,57647,40,16,2.0
2187,521,40,0,0,23,76,0,0,102,53348,46,19,4.333333333333333
2188,493,40,0,0,4,19,0,0,37,30370,42,25,6.466666666666668
2189,186,40,0,0,4,16,0,0,46,11548,44,17,6.533333333333332
2190,203,40,0,6,1,7,1,0,88,7629,44,20,12.366666666666667
2191,282,40,0,0,3,36,0,0,29,24543,46,16,6.45
2192,337,82,0,0,22,138,0,0,174,51354,46,15,22.066666666666666
2193,312,40,0,0,3,21,0,0,52,8137,45,17,11.716666666666667
2194,485,40,0,0,14,38,0,0,49,25885,46,23,5.7
2195,521,40,0,0,23,90,0,0,97,68358,40,20,8.533333333333333
2196,103,40,0,0,16,69,0,0,49,48461,44,21,14.916666666666664
2197,243,40,0,0,2,16,0,0,77,4896,41,14,18.95
2198,244,2,1,0,1,9,1,0,31,4146,46,24,21.15
2199,244,2,4,3,0,0,0,0,97,1104790,44,15,16.15
2200,282,40,0,0,4,41,0,0,29,29992,45,24,11.1
2201,326,119,0,7,0,0,0,0,14,104,46,17,20.95
2202,521,40,0,0,22,78,0,0,71,57873,45,21,23.8
2203,272,40,0,0,10,132,1,1,118,118563,41,15,18.883333333333333
2204,9,40,0,0,1,13,1,0,41,38799,41,17,13.4
2205,164,129,0,0,21,86,0,0,20,129615,45,20,12.183333333333335
2206,485,40,0,0,15,110,0,0,84,59212,40,15,16.583333333333332
2207,203,39,0,6,0,7,1,0,54,4976,41,23,9.733333333333333
2208,326,119,0,2,0,21,1,0,48,884832,40,16,11.933333333333335
2209,129,40,0,0,9,38,0,1,41,30318,45,22,14.683333333333335
2210,355,40,0,6,0,0,1,0,43,663,42,18,11.483333333333333
2211,115,93,1,0,4,16,0,0,120,17865,41,17,11.666666666666664
2212,203,40,0,6,1,7,1,0,64,8283,41,21,6.216666666666668
2213,336,64,0,0,1,6,0,0,68,1241,44,19,1.1833333333333331
2214,392,40,0,0,6,98,0,0,67,83514,42,21,6.9833333333333325
2215,168,131,0,0,3,24,0,0,38,12089,40,18,22.566666666666666
2216,244,2,2,0,5,21,1,0,16,36054,44,25,4.916666666666667
2217,326,119,0,0,0,5,0,0,120,2530,44,18,1.4
2218,326,119,0,7,0,3,1,0,61,1879,41,22,10.1
2219,326,119,0,0,1,12,0,0,42,11201,46,25,9.133333333333333
2220,355,129,0,0,0,7,1,1,50,3298,43,17,0.5333333333333333
2221,288,108,0,0,30,165,1,1,50,130196,42,17,15.45
2222,80,66,0,7,0,0,1,0,64,606,40,16,17.066666666666666
2223,326,119,0,0,0,5,1,0,120,2336,45,24,13.183333333333335
2224,326,119,0,0,0,5,1,0,120,2581,43,16,2.9333333333333336
2225,244,2,4,2,0,0,0,0,93,557045,45,15,17.5
2226,355,40,0,0,0,1,1,0,45,1018,42,16,10.75
2227,355,40,0,6,0,9,0,0,37,2333,39,26,0.0
2228,186,40,0,0,4,16,0,0,33,11367,44,14,10.1
2229,317,40,0,5,1,55,1,1,20,16329,9,26,0.0
2230,244,2,0,7,0,0,0,0,15,437,46,24,12.983333333333333
2231,355,40,0,0,40,75,1,0,37,11186,45,24,11.35
2232,493,40,0,0,4,19,0,0,37,27115,43,17,13.333333333333336
2233,336,64,0,0,1,7,0,0,83,5339,46,18,8.3
2234,116,129,0,0,4,26,0,0,27,10883,40,24,12.633333333333333
2235,116,129,0,0,21,102,1,0,45,63545,41,17,9.95
2236,32,40,0,0,7,47,1,0,45,28427,44,14,22.466666666666665
2237,100,40,0,0,4,14,0,0,20,5930,43,25,0.08333333333333333
2238,244,2,0,3,0,9,0,0,87,1782134,44,25,10.166666666666666
2239,8,49,0,0,1,10,0,0,110,5041,42,18,3.6666666666666665
2240,521,40,0,0,26,92,0,0,102,64615,42,25,6.85
2241,392,40,0,0,10,108,0,0,48,88408,43,19,7.533333333333332
2242,355,40,0,0,0,12,0,0,49,7099,46,19,22.78333333333333
2243,82,129,0,0,1,16,1,0,38,7715,45,16,5.583333333333332
2244,493,40,0,0,4,19,0,0,63,27216,44,15,17.233333333333334
2245,244,2,0,0,1,8,1,0,34,4234,46,16,11.033333333333333
2246,116,129,0,0,4,35,0,1,46,21673,41,16,8.366666666666667
2247,244,2,0,0,0,18,1,0,38,6122,45,18,19.55
2248,191,40,0,6,12,62,0,0,30,33615,40,18,8.55
2249,116,129,0,0,7,31,0,0,38,27021,40,21,18.516666666666666
2250,244,2,1,7,0,0,1,0,95,668,46,24,9.183333333333334
2251,47,40,0,6,2,7,0,0,220,30788,46,24,1.1
2252,326,119,0,2,0,16,1,0,59,111462,33,26,0.5
2253,116,129,0,0,4,24,0,0,20,14721,42,23,20.233333333333334
2254,493,40,0,0,4,17,0,0,35,29677,41,17,6.2666666666666675
2255,191,40,0,6,25,101,1,0,32,45817,45,19,1.9666666666666668
2256,521,40,0,0,20,70,0,0,85,50842,42,20,22.38333333333333
2257,369,129,0,0,22,45,0,0,55,23454,21,26,0.0
2258,336,64,0,0,16,52,0,0,63,40314,40,19,1.1
2259,326,119,0,4,0,0,0,0,40,641,44,17,14.45
2260,282,40,0,0,6,20,1,1,25,29098,45,23,13.0
2261,253,40,0,6,13,109,1,1,67,48288,45,22,11.95
2262,41,5,0,0,2,17,1,0,106,50225,46,18,11.0
2263,244,2,0,0,0,3,0,0,31,4800,41,17,4.166666666666667
2264,282,40,0,0,6,20,1,0,39,31479,41,24,19.28333333333333
2265,244,2,0,0,0,4,1,1,31,2345,42,21,19.366666666666667
2266,244,2,0,0,0,0,1,0,30,2168,40,15,12.616666666666667
2267,244,2,0,7,0,3,0,0,99,426,42,18,23.6
